id,province, city, name, score, comment_number, good_comment, month_sales, avg_price, customePrice, category, delivery_time, min_price,shipping_fee, lat, lng, hours, pushNum, receiveNum, position, platform, tagType, battleGroup, complainNum
9662506,陕西省,咸阳市,3738,4.5,444,396,月售1404,人均 ¥18,105.84656379465817,快餐,30分钟,起送 ¥15,免配送费,34.341159000000005,108.695976,10:00-21:40,80,68,商圈1,美团,众包平台,战团1,444
9328048,浙江省,台州市,3739,3.6,89,9,月售124,人均 ¥31,112.54885948631367,网红小吃,30分钟,起送 ¥20,配送 ¥2.5,28.761881,121.498919,08:00-23:59,102,68,商圈4,糯米,专送,战团1,89
1249518,内蒙古自治区,鄂尔多斯市,3740,4.7,3857,1649,月售2931,人均 ¥22,103.12340857001165,特色菜系,30分钟,起送 ¥20,配送 ¥5,39.60155,109.790577,09:00-23:59,113,65,商圈2,美团,骑手特快,战团2,3857
9555433,广西壮族自治区,贵港市,3741,0.0,12,12,月售22,nan,118.57112573889674,未知,2小时,起送 ¥0,免配送费,23.4377,110.477837,00:00-23:59,103,56,商圈4,美团,众包平台,战团1,12
1526501,陕西省,西安市,3742,4.7,573,345,月售600+,人均 ¥47,63.470004833003145,快餐,45分钟,起送 ¥35,配送 ¥4,34.25657,108.727118,10:30-18:30,86,60,商圈4,饿了吗,专送,战团3,573
7918386,海南省,三亚市,3743,0.0,1,1,月售3,nan,98.82139655407533,小吃夜宵,40分钟,起送 ¥20,配送 ¥1.5,18.228119,109.688728,"10:30-13:30,16:30-20:30",101,68,商圈2,美团,专送KA,战团3,1
7190114,山西省,大同市,3744,0.0,4,4,月售1,nan,115.19847791148425,快餐,44分钟,起送 ¥15,配送 ¥4,39.772083,114.292655,10:00-22:00,88,81,商圈4,美团,专送,战团1,4
10020415,江苏省,无锡市,3745,0.0,2,1,月售1,nan,53.18515847064231,特色菜系,30分钟,起送 ¥18,配送 ¥1.5,31.43109,120.55334,"00:00-06:00,17:15-23:59",100,93,商圈2,美团,众包,战团3,2
8592367,吉林省,延边朝鲜族自治州,3746,4.8,50,34,月售136,nan,90.94690754152039,网红小吃,30分钟,起送 ¥20,配送 ¥1,42.900296,129.459094,09:35-20:35,92,79,商圈6,美团,专送,战团4,50
4960495,河北省,石家庄市,3747,0.0,38,34,月售3,nan,91.02734352991422,特色菜系,45分钟,起送 ¥15,配送 ¥4,38.143547,114.570373,10:30-21:50,89,62,商圈1,美团,专送KA,战团4,38
3289847,内蒙古自治区,呼和浩特市,3748,4.4,640,296,月售1050,人均 ¥24,108.64707417827424,特色菜系,30分钟,起送 ¥15,配送 ¥1,40.831928000000005,111.608169,09:50-21:15,84,79,商圈4,饿了吗,专送KA,战团1,640
7367428,河北省,石家庄市,3749,0.0,1,0,月售5,nan,101.72721851271535,快餐,55分钟,起送 ¥18,配送 ¥2,38.089805,114.315666,09:00-19:30,98,76,商圈3,饿了吗,众包平台,战团4,1
1645716,江西省,吉安市,3750,4.2,988,916,月售599,人均 ¥20,87.97481354752769,特色菜系,30分钟,起送 ¥15,配送 ¥2.5,27.319127,115.425537,"10:30-13:23,16:33-17:25",89,67,商圈7,美团,专送KA,战团1,988
10040963,广东省,广州市,3751,4.8,164,120,月售2408,人均 ¥22,81.66483605442086,快餐,32分钟,起送 ¥0,夜间配送 ¥1,23.116767000000003,113.36051100000002,"00:00-06:00,16:00-23:59",111,69,商圈2,糯米,众包平台,战团4,164
1758219,浙江省,宁波市,3752,4.3,1938,318,月售908,人均 ¥22,97.22891198996963,特色菜系,44分钟,起送 ¥20,配送 ¥1,30.230775,121.32216,08:30-23:30,105,72,商圈4,美团,极速达,战团3,1938
557686,河南省,周口市,3753,4.4,4480,2736,月售423,人均 ¥22,76.9737969459608,特色菜系,59分钟,起送 ¥100,免配送费,33.635188,114.673883,"10:25-14:19,16:37-22:00",83,66,商圈3,糯米,极速达,战团1,4480
1126617,河北省,石家庄市,3754,4.8,2149,103,月售4000+,人均 ¥15,,小吃夜宵,30分钟,起送 ¥15,配送 ¥2,38.028434,114.521804,07:00-22:00,90,80,商圈3,美团,众包平台,战团2,2149
9522765,甘肃省,庆阳市,3755,0.0,7,2,月售1,nan,100.77857856998548,小吃夜宵,44分钟,起送 ¥10,配送 ¥4,36.009599,107.881411,09:30-21:30,114,72,商圈4,糯米,骑手特快,战团5,7
7743035,山西省,晋城市,3756,4.5,3322,802,月售2567,人均 ¥16,96.37520828727077,快餐,40分钟,起送 ¥15,免配送费,35.487158,112.83998,"00:00-01:50,06:40-23:59",92,52,商圈5,饿了吗,极速达,战团1,3322
8009952,陕西省,宝鸡市,3757,4.5,1343,1285,月售1143,人均 ¥22,83.44325514698056,特色菜系,30分钟,起送 ¥15,免配送费,34.375421,107.156902,16:20-22:53,96,69,商圈3,美团,骑手特快,战团2,1343
3646309,浙江省,绍兴市,3758,0.0,0,0,月售0,nan,108.18445842754656,超市便利,45分钟,起送 ¥20,配送 ¥5,29.92554,120.470829,09:00-23:30,110,56,商圈4,美团,专送,战团1,0
6106197,江苏省,南京市,3759,4.8,28,0,月售29,人均 ¥36,61.27629980428088,甜点饮品,65分钟,起送 ¥98,配送 ¥8,32.062076,118.885461,09:30-18:00,94,72,商圈3,饿了吗,众包平台,战团4,28
9085271,江苏省,盐城市,3760,0.0,34,10,月售29,nan,58.201623485370604,超市便利,37分钟,起送 ¥20,配送 ¥4.5,34.000794,119.82287,09:00-21:30,111,58,商圈4,美团,专送KA,战团1,34
4261528,江苏省,南通市,3761,0.0,17,5,月售13,nan,65.15570605120188,超市便利,31分钟,起送 ¥20,夜间配送 ¥7,32.168301,121.074085,09:00-22:00,109,60,商圈2,糯米,众包平台,战团4,17
6612055,广东省,茂名市,3762,0.0,16,0,月售12,nan,107.22579577034553,超市便利,50分钟,起送 ¥20,免配送费,21.65207,110.928528,"00:00-04:00,07:00-23:59",108,68,商圈4,美团,众包平台,战团3,16
2741756,四川省,广安市,3763,0.0,150,69,月售0,人均 ¥25,103.09219081779986,快餐,45分钟,起送 ¥15,配送 ¥5.7,30.297007,106.344392,08:33-23:59,101,73,商圈1,美团,极速达,战团4,150
9556707,山西省,吕梁市,3764,5.0,126,121,月售146,nan,101.80102238202555,网红小吃,65分钟,起送 ¥15,配送 ¥2,37.152304,111.791747,"10:30-14:00,16:40-22:00",110,54,商圈3,美团,众包平台,战团2,126
7377312,江苏省,苏州市,3765,4.8,527,277,月售1271,人均 ¥16,111.52111695146348,甜点饮品,48分钟,起送 ¥20,免配送费,31.136494,120.618016,10:00-21:10,89,60,商圈6,美团,专送KA,战团1,527
6355417,黑龙江省,大兴安岭地区,3766,0.0,21,16,月售10,人均 ¥11,95.70118141686915,甜点饮品,47分钟,起送 ¥10,配送 ¥6,50.47608,124.171417,08:00-19:40,74,76,商圈3,美团,骑手特快,战团5,21
1937282,安徽省,安庆市,3767,4.6,813,237,月售3716,人均 ¥22,120.62522431225807,快餐,30分钟,起送 ¥15,配送 ¥4,30.631324,116.591657,00:00-23:59,96,61,商圈6,饿了吗,专送KA,战团1,813
6554916,福建省,宁德市,3768,4.8,58,36,月售751,人均 ¥11,81.40963077990894,小吃夜宵,35分钟,起送 ¥10,免配送费,26.578368,118.74294,08:00-23:59,97,82,商圈3,美团,专送,战团2,58
8927227,浙江省,宁波市,3769,0.0,83,53,月售134,人均 ¥38,71.9088703582955,小吃夜宵,32分钟,起送 ¥15,配送 ¥2.5,30.019926,121.153604,10:00-21:30,92,58,商圈5,美团,骑手特快,战团2,83
1417791,辽宁省,盘锦市,3770,4.8,142,50,月售282,人均 ¥28,111.6873377658583,快餐,44分钟,起送 ¥20,免配送费,41.193919,122.043166,09:00-21:30,107,70,商圈7,美团,专送KA,战团5,142
2127657,江苏省,常州市,3771,4.2,11963,3290,月售1711,人均 ¥23,117.95122890809708,快餐,30分钟,起送 ¥20,免配送费,31.733324,119.947467,07:00-23:59,117,63,商圈3,饿了吗,专送KA,战团5,11963
9405521,浙江省,绍兴市,3772,0.0,3,2,月售1,nan,101.8118338685624,生鲜果蔬,36分钟,起送 ¥20,免配送费,30.071034,120.702572,08:00-20:00,98,79,商圈3,饿了吗,专送KA,战团1,3
5904907,江苏省,宿迁市,3773,4.6,817,684,月售281,人均 ¥16,96.14933709106516,特色菜系,45分钟,起送 ¥20,配送 ¥2,34.013503,118.299548,07:51-21:31,117,72,商圈6,美团,众包,战团2,817
1444022,河北省,秦皇岛市,3774,4.8,1848,1392,月售3012,nan,56.00901085299796,超市便利,46分钟,起送 ¥15,配送 ¥4,39.718678,119.187453,08:30-20:00,106,75,商圈3,美团,众包平台,战团1,1848
5512925,江西省,南昌市,3775,4.1,53,37,月售78,人均 ¥49,82.29731553823876,快餐,45分钟,起送 ¥20,配送 ¥3.5,28.692881,115.849077,11:00-21:00,107,68,商圈4,美团,众包平台,战团1,53
9238618,江苏省,泰州市,3776,4.3,123,104,月售100+,人均 ¥29,82.87453267199615,小吃夜宵,30分钟,起送 ¥20,配送 ¥0.5,31.92718,120.429522,"10:00-13:00,16:00-20:00",91,74,商圈3,饿了吗,极速达,战团2,123
3906471,江苏省,宿迁市,3777,0.0,35,17,月售54,nan,78.96261133697186,超市便利,30分钟,起送 ¥20,配送 ¥5,34.130453,118.776642,09:00-21:00,95,77,商圈1,糯米,众包平台,战团3,35
7054099,河北省,石家庄市,3778,0.0,136,116,月售0,nan,81.6968154167875,生鲜果蔬,52分钟,起送 ¥20,配送 ¥3,38.059621,114.568999,06:00-06:30,93,66,商圈4,糯米,专送KA,战团1,136
6139499,广东省,佛山市,3779,0.0,0,0,月售0,nan,101.05529415939336,超市便利,31分钟,起送 ¥20,夜间配送 ¥5.5,23.175949,113.191144,06:30-23:59,100,83,商圈3,美团,众包平台,战团5,0
6887625,福建省,宁德市,3780,0.0,522,444,月售26,人均 ¥12,91.94614522711477,甜点饮品,70分钟,起送 ¥12,配送 ¥4.5,27.231129,120.146724,13:00-20:00,92,65,商圈3,美团,众包平台,战团1,522
9108617,安徽省,芜湖市,3781,0.0,3,0,月售1,人均 ¥13,76.7588716866958,甜点饮品,41分钟,起送 ¥0,配送 ¥4,30.937323,118.386692,10:30-21:00,99,79,商圈5,饿了吗,极速达,战团1,3
5999646,广西壮族自治区,南宁市,3782,4.8,1154,502,月售1355,人均 ¥28,73.8031605019072,快餐,43分钟,起送 ¥20,配送 ¥1,22.82244,108.370828,10:30-21:30,97,62,商圈4,美团,众包平台,战团1,1154
1237756,河南省,平顶山市,3783,0.0,35,31,月售1,nan,122.56124660956559,小吃夜宵,30分钟,起送 ¥50,免配送费,34.166255,112.843412,00:30-21:00,96,69,商圈4,饿了吗,专送KA,战团4,35
2494584,福建省,福州市,3784,4.7,281,56,月售600+,人均 ¥97,85.25625022526874,特色菜系,2小时,起送 ¥50,免配送费,25.667705,119.370612,08:30-20:00,90,73,商圈4,饿了吗,众包平台,战团1,281
7053993,河南省,安阳市,3785,4.7,451,74,月售341,人均 ¥24,67.0821816704779,快餐,34分钟,起送 ¥20,配送 ¥4,35.552168,114.536331,10:30-21:30,119,82,商圈1,美团,专送KA,战团2,451
7141254,湖北省,荆门市,3786,0.0,4,3,月售0,nan,,生鲜果蔬,50分钟,起送 ¥80,配送 ¥5,31.078374,112.321902,10:00-16:30,91,71,商圈2,饿了吗,骑手特快,战团1,4
9418016,江苏省,南京市,3787,0.0,18,12,月售45,人均 ¥26,99.44399051101344,快餐,35分钟,起送 ¥20,配送 ¥2,32.107079,118.718081,08:00-23:59,101,65,商圈3,美团,骑手特快,战团2,18
2651110,江苏省,苏州市,3788,5.0,102,77,月售43,nan,108.67876078429472,超市便利,50分钟,起送 ¥20,配送 ¥5,31.213378,120.981447,07:00-23:59,106,71,商圈3,糯米,专送,战团1,102
9783284,广东省,广州市,3789,0.0,51,14,月售9,nan,58.59142369481778,快餐,45分钟,起送 ¥20,配送 ¥2,23.157187,113.409046,10:30-23:00,90,73,商圈4,美团,极速达,战团4,51
9325789,江苏省,宿迁市,3790,0.0,0,0,月售1,nan,84.97483743791034,送药上门,41分钟,起送 ¥20,配送 ¥0.5,33.828274,118.689235,07:20-21:10,112,63,商圈4,美团,众包平台,战团1,0
2642967,安徽省,合肥市,3791,4.4,634,303,月售1000+,人均 ¥32,,甜点饮品,30分钟,起送 ¥20,配送 ¥0.5,31.788571,117.377482,09:40-21:30,95,81,商圈3,糯米,专送,战团3,634
9408719,贵州省,贵阳市,3792,0.0,0,0,月售1,人均 ¥121,83.4402254691076,甜点饮品,50分钟,起送 ¥20,配送 ¥4,26.637237,106.698999,08:00-23:59,99,71,商圈2,美团,众包平台,战团1,0
5071367,江苏省,南京市,3793,4.7,1502,479,月售3490,人均 ¥21,88.80290965112198,快餐,40分钟,起送 ¥20,配送 ¥6.5,31.909152,118.83728,09:30-23:59,96,76,商圈8,饿了吗,众包平台,战团1,1502
9039896,福建省,宁德市,3794,0.0,5,5,月售1,nan,95.12577972815036,快餐,45分钟,起送 ¥0,配送 ¥1,27.324159,120.213817,07:00-18:00,76,60,商圈2,美团,专送KA,战团5,5
1032299,四川省,巴中市,3795,4.2,430,81,月售888,人均 ¥20,92.69176562387582,小吃夜宵,30分钟,起送 ¥30,高峰配送 ¥7,31.852255,106.758334,07:20-20:30,94,69,商圈4,糯米,骑手特快,战团3,430
8878588,海南省,海南省,3796,0.0,14,2,月售4,nan,79.4249055198928,浪漫鲜花,2小时,起送 ¥0,免配送费,18.823561,110.310764,07:00-23:59,94,83,商圈6,美团,专送KA,战团2,14
7852207,江西省,南昌市,3797,4.6,663,72,月售900+,nan,105.18957433896425,浪漫鲜花,85分钟,起送 ¥0,免配送费,28.758617,115.825864,"00:00-01:00,06:00-23:59",79,61,商圈2,美团,专送KA,战团3,663
4943943,江苏省,苏州市,3798,4.7,2152,1535,月售3344,人均 ¥17,80.03853313024531,小吃夜宵,30分钟,起送 ¥15,配送 ¥1,31.381296000000003,120.954147,09:15-22:00,108,80,商圈2,饿了吗,众包,战团1,2152
9698074,江苏省,常州市,3799,0.0,0,0,月售1,nan,78.59989374517458,快餐,45分钟,起送 ¥20,配送 ¥2,31.828035,119.990668,"10:30-13:30,17:00-23:59",98,76,商圈3,饿了吗,骑手特快,战团5,0
8679799,内蒙古自治区,呼伦贝尔市,3800,0.0,12,5,月售29,nan,60.151508186932794,快餐,30分钟,起送 ¥15,免配送费,49.285582,120.739899,09:30-21:00,106,74,商圈4,饿了吗,专送,战团2,12
9651249,河北省,唐山市,3801,4.7,143,89,月售398,人均 ¥20,73.0312822701002,特色菜系,30分钟,起送 ¥10,配送 ¥1,39.614706,118.210798,09:30-23:30,90,65,商圈3,饿了吗,众包平台,战团3,143
6801260,江苏省,南京市,3802,4.7,270,258,月售1352,人均 ¥21,72.37828524552603,特色菜系,39分钟,起送 ¥20,免配送费,31.774202,118.856056,09:35-23:59,88,68,商圈4,糯米,专送KA,战团5,270
4157193,四川省,广安市,3803,4.6,1472,418,月售1414,人均 ¥19,49.279400686027095,小吃夜宵,38分钟,起送 ¥20,配送 ¥0.49,30.538077,106.442885,"00:00-01:55,15:00-23:59",99,80,商圈4,饿了吗,极速达,战团1,1472
8064135,江苏省,常州市,3804,0.0,43,14,月售28,nan,97.42820278605164,超市便利,32分钟,起送 ¥30,配送 ¥4.5,31.600448,120.088343,08:00-23:59,101,51,商圈4,饿了吗,极速达,战团1,43
9540182,河北省,唐山市,3805,4.8,505,236,月售704,人均 ¥28,122.25268183315728,小吃夜宵,75分钟,起送 ¥80,配送 ¥15,39.625387,118.137466,09:30-20:00,113,58,商圈3,饿了吗,专送KA,战团3,505
7530560,江苏省,南通市,3806,0.0,33,3,月售10,nan,103.97036065873522,生鲜果蔬,47分钟,起送 ¥20,配送 ¥5.5,32.158677000000004,121.177433,08:00-21:59,105,71,商圈1,美团,极速达,战团1,33
8197003,山西省,吕梁市,3807,0.0,10,2,月售20,nan,89.0595894532814,快餐,37分钟,起送 ¥15,免配送费,37.26371,111.782463,"11:00-15:30,17:00-20:00",104,75,商圈5,美团,极速达,战团3,10
4444338,江苏省,南京市,3808,4.8,272,265,月售392,人均 ¥26,71.0727337001173,快餐,30分钟,起送 ¥20,配送 ¥2.5,32.219775,118.738923,08:00-23:45,85,72,商圈5,美团,专送KA,战团3,272
907179,四川省,眉山市,3809,4.7,1505,437,月售3168,人均 ¥22,110.62690353895619,快餐,30分钟,起送 ¥15,配送 ¥1,30.052207,103.835349,10:00-20:00,85,78,商圈4,饿了吗,众包平台,战团5,1505
9240482,新疆维吾尔自治区,吐鲁番市,3810,4.7,162,143,月售449,人均 ¥41,96.62937798880571,特色菜系,49分钟,起送 ¥30,免配送费,42.896457,90.227482,"00:00-03:00,09:30-23:59",97,69,商圈1,美团,专送KA,战团3,162
4144368,江苏省,南京市,3811,0.0,0,0,月售0,nan,95.87615104442213,未知,120分钟,起送 ¥0,免配送费,31.994393,118.859234,11:00-20:00,112,73,商圈4,美团,众包平台,战团3,0
6183768,河北省,石家庄市,3812,4.9,164,53,月售600+,nan,77.42391680159126,送药上门,30分钟,起送 ¥15,免配送费,38.387876,114.726925,07:45-20:15,112,74,商圈3,美团,众包平台,战团3,164
7697233,湖北省,十堰市,3813,4.4,172,94,月售86,人均 ¥14,100.38534730266666,快餐,43分钟,起送 ¥15,免配送费,32.982721999999995,110.424909,"10:45-13:30,17:00-22:00",104,74,商圈2,饿了吗,骑手特快,战团2,172
6196908,福建省,福州市,3814,0.0,1,1,月售15,nan,,超市便利,45分钟,起送 ¥20,配送 ¥4,25.984956,119.33833,08:00-23:59,99,69,商圈4,美团,骑手特快,战团1,1
2693130,湖南省,常德市,3815,0.0,175,162,月售128,nan,100.31731971730434,快餐,30分钟,起送 ¥15,配送 ¥2,29.645959,111.51041,07:00-16:00,104,72,商圈2,饿了吗,专送KA,战团1,175
3717209,广东省,广州市,3816,4.8,848,540,月售2677,人均 ¥37,121.8898056878837,小吃夜宵,40分钟,起送 ¥0,配送 ¥5,23.18535,113.325622,"00:00-04:45,05:00-10:15,10:30-23:59",108,75,商圈4,饿了吗,专送KA,战团2,848
2190790,浙江省,台州市,3817,4.8,324,136,月售979,人均 ¥18,77.28174921090032,快餐,40分钟,起送 ¥18,免配送费,28.551878,121.255568,"00:00-02:00,10:00-23:59",117,58,商圈2,饿了吗,专送KA,战团5,324
7492697,江苏省,苏州市,3818,0.0,0,0,月售0,nan,94.82356512294719,超市便利,39分钟,起送 ¥20,配送 ¥4,31.399685,121.01527,10:00-21:00,82,78,商圈3,糯米,极速达,战团1,0
7973752,湖南省,岳阳市,3819,4.8,175,175,月售217,人均 ¥9,105.24534314352015,小吃夜宵,30分钟,起送 ¥12,配送 ¥1,29.531642,112.546951,07:00-17:00,110,77,商圈4,饿了吗,专送KA,战团5,175
10134680,江苏省,徐州市,3820,4.3,0,0,月售300+,nan,85.271245322295,快餐,2小时,起送 ¥198,配送 ¥46,34.172895000000004,117.059149,10:00-21:00,93,96,商圈1,美团,专送,战团3,0
8358603,贵州省,安顺市,3821,0.0,97,3,月售31,人均 ¥16,96.7925189755242,快餐,30分钟,起送 ¥12,配送 ¥4,26.410216,106.26298,10:00-22:30,113,72,商圈8,美团,众包平台,战团1,97
5824513,江苏省,盐城市,3822,0.0,66,27,月售0,人均 ¥26,101.30709994200183,快餐,64分钟,起送 ¥20,配送 ¥3,33.135438,120.575431,10:00-21:00,91,88,商圈3,饿了吗,众包平台,战团5,66
2581936,福建省,厦门市,3823,4.2,344,219,月售1258,人均 ¥19,90.94639619127464,网红小吃,30分钟,起送 ¥20,免配送费,24.68868,118.12332,10:00-23:59,96,80,商圈3,糯米,众包平台,战团1,344
9762977,江苏省,常州市,3824,0.0,0,0,月售0,nan,101.46304755670363,生鲜果蔬,45分钟,起送 ¥20,免配送费,31.747194,120.078305,"09:30-11:30,16:00-17:00",103,70,商圈4,饿了吗,众包平台,战团1,0
9335407,江苏省,苏州市,3825,0.0,0,0,月售11,nan,60.772727142538216,快餐,30分钟,起送 ¥15,配送 ¥3,31.299124,120.64228500000002,10:00-23:00,109,74,商圈4,饿了吗,骑手特快,战团1,0
7123336,贵州省,贵阳市,3826,0.0,13,0,月售6,nan,75.42352257122822,生鲜果蔬,5小时,起送 ¥0,免配送费,26.59411,106.618472,07:30-22:00,88,67,商圈4,饿了吗,骑手特快,战团3,13
9574574,安徽省,合肥市,3827,0.0,1,0,月售53,nan,109.42434500695062,超市便利,50分钟,起送 ¥0,配送 ¥0.5,31.739871,117.142546,07:00-23:00,90,69,商圈4,糯米,骑手特快,战团1,1
7467046,江苏省,南京市,3828,0.0,12,10,月售0,nan,,快餐,40分钟,起送 ¥20,配送 ¥3,31.974442,118.884971,"10:30-13:30,15:30-18:30",100,64,商圈4,饿了吗,专送,战团5,12
4831913,海南省,海南省,3829,4.5,158,68,月售249,人均 ¥21,139.65775359285033,网红小吃,40分钟,起送 ¥30,免配送费,19.471605,110.446541,09:00-23:10,93,63,商圈4,美团,极速达,战团4,158
7412243,广东省,广州市,3830,4.3,1011,116,月售2965,人均 ¥16,117.42703827619505,特色菜系,30分钟,起送 ¥15,配送 ¥1.5,23.112365,113.443059,"00:00-07:00,07:00-23:59",95,80,商圈1,饿了吗,众包,战团2,1011
7198162,江苏省,南京市,3831,4.8,911,491,月售684,人均 ¥16,127.93059305650056,快餐,54分钟,起送 ¥15,配送 ¥1.5,31.655332,119.036315,09:30-21:19,98,78,商圈4,美团,众包,战团2,911
7355910,江苏省,徐州市,3832,5.0,304,59,月售28,人均 ¥184,105.3596711766447,甜蜜蛋糕,2.5小时,起送 ¥150,免配送费,34.231151000000004,117.181602,08:00-18:30,116,63,商圈1,饿了吗,极速达,战团2,304
9289848,陕西省,延安市,3833,0.0,0,0,月售1,nan,110.72504372451215,快餐,30分钟,起送 ¥9,配送 ¥3,36.046512,110.171269,07:30-22:00,94,83,商圈6,饿了吗,专送KA,战团1,0
9158664,江苏省,南通市,3834,0.0,0,0,月售0,nan,130.60637604686121,超市便利,41分钟,起送 ¥30,配送 ¥5,32.315724,120.537727,09:00-22:00,90,74,商圈4,饿了吗,骑手特快,战团2,0
371829,广西壮族自治区,南宁市,3835,4.9,456,299,月售910,人均 ¥25,107.0085976910235,快餐,45分钟,起送 ¥20,配送 ¥3,22.82721,108.358633,"00:00-01:40,09:05-23:59",83,55,商圈4,饿了吗,众包,战团5,456
5918796,贵州省,安顺市,3836,4.7,238,195,月售199,nan,,特色菜系,30分钟,起送 ¥15,免配送费,26.249834000000003,105.948822,08:00-19:00,116,70,商圈1,饿了吗,众包,战团1,238
1069286,内蒙古自治区,呼伦贝尔市,3837,4.8,7051,1998,月售776,人均 ¥17,123.1811203607839,快餐,30分钟,起送 ¥10,配送 ¥5,49.287162,120.733583,07:50-19:30,95,77,商圈2,糯米,极速达,战团2,7051
5325125,广西壮族自治区,崇左市,3838,0.0,2,1,月售1,nan,65.47380491287964,小吃夜宵,45分钟,起送 ¥15,配送 ¥4,22.376977,107.370975,08:00-15:00,108,58,商圈1,美团,众包平台,战团3,2
1661145,福建省,厦门市,3839,4.7,2786,1473,月售2058,人均 ¥41,112.22270429669496,快餐,30分钟,起送 ¥0,配送 ¥5,24.42492,118.125105,10:00-23:59,90,61,商圈4,美团,专送KA,战团1,2786
8390593,江西省,南昌市,3840,4.2,158,91,月售236,人均 ¥19,140.63405588102373,快餐,30分钟,起送 ¥20,配送 ¥2,28.705044,115.739552,10:30-23:59,94,51,商圈8,美团,众包平台,战团1,158
9441983,广东省,广州市,3841,0.0,33,10,月售1,nan,85.07287377911999,生鲜果蔬,42分钟,起送 ¥20,配送 ¥6,23.27715,113.289002,08:00-20:30,100,70,商圈3,饿了吗,极速达,战团2,33
2137831,河北省,石家庄市,3842,4.7,2279,918,月售1000+,人均 ¥22,89.67943786568081,快餐,40分钟,起送 ¥15,配送 ¥1,37.952337,114.593538,07:35-23:59,112,81,商圈4,美团,专送KA,战团1,2279
2053009,湖南省,常德市,3843,5.0,638,129,月售357,nan,79.88350927555213,小吃夜宵,40分钟,起送 ¥20,配送 ¥3,29.445196000000003,111.643623,10:30-22:00,96,75,商圈8,美团,极速达,战团5,638
7956172,江苏省,盐城市,3844,0.0,7,3,月售0,nan,75.39000433877895,浪漫鲜花,2小时,起送 ¥0,配送 ¥30,33.386539,120.192338,05:00-23:59,110,86,商圈2,美团,众包,战团3,7
2894669,广东省,肇庆市,3845,4.6,793,119,月售488,人均 ¥13,87.1339901322712,快餐,30分钟,起送 ¥15,配送 ¥1,23.343126,112.704054,"00:00-02:30,07:05-23:59",109,75,商圈4,美团,骑手特快,战团1,793
7875557,吉林省,延边朝鲜族自治州,3846,4.9,737,274,月售1328,nan,101.09635839660477,送药上门,40分钟,起送 ¥15,免配送费,42.872611,130.377118,07:20-23:30,97,75,商圈5,饿了吗,骑手特快,战团5,737
411463,河北省,石家庄市,3847,4.5,425,372,月售1000+,人均 ¥36,69.68630635365213,小吃夜宵,30分钟,起送 ¥20,配送 ¥3.5,38.042684,114.506696,00:00-23:59,79,57,商圈4,饿了吗,专送,战团1,425
9689842,江苏省,无锡市,3848,4.6,16,14,月售400+,nan,111.94674847524698,快餐,40分钟,起送 ¥20,免配送费,31.481651,120.423637,"00:00-02:30,17:00-23:59",102,58,商圈1,美团,专送,战团4,16
5320211,河南省,周口市,3849,4.6,192,137,月售214,人均 ¥16,100.4725113572336,特色菜系,30分钟,起送 ¥10,配送 ¥4,34.065944,114.86277,11:00-20:30,102,53,商圈3,美团,专送KA,战团2,192
8420235,新疆维吾尔自治区,喀什地区,3850,3.5,32,25,月售617,人均 ¥25,93.53785264806599,快餐,36分钟,起送 ¥15,配送 ¥1,37.877218,77.468192,10:00-23:30,108,66,商圈3,美团,专送KA,战团1,32
380177,安徽省,安庆市,3851,4.7,2195,1920,月售2954,人均 ¥16,113.86281624088858,快餐,30分钟,起送 ¥15,夜间配送 ¥3,30.514386,117.039014,"00:00-02:00,11:00-23:59",114,61,商圈1,饿了吗,众包平台,战团3,2195
8375761,甘肃省,庆阳市,3852,4.9,4,0,月售93,人均 ¥15,79.2803426053609,快餐,35分钟,起送 ¥10,配送 ¥2.5,35.491065,108.362121,10:00-21:30,103,58,商圈4,美团,众包平台,战团3,4
5390462,江苏省,常州市,3853,0.0,142,141,月售13,nan,74.33714342596572,快餐,45分钟,起送 ¥29,配送 ¥1.5,31.784593,119.95153,09:00-22:05,93,72,商圈2,美团,骑手特快,战团2,142
8594131,陕西省,宝鸡市,3854,4.8,81,6,月售110,人均 ¥17,84.45475932120421,小吃夜宵,50分钟,起送 ¥20,免配送费,34.361634,107.255668,09:45-21:00,99,65,商圈2,美团,骑手特快,战团5,81
9720074,四川省,德阳市,3855,5.0,3,1,月售24,nan,99.3083067551211,未知,2小时,起送 ¥0,配送 ¥25,31.395309,104.104477,07:00-23:59,103,69,商圈1,饿了吗,极速达,战团3,3
5470334,江苏省,苏州市,3856,4.7,618,604,月售200+,人均 ¥18,37.4207075999222,快餐,30分钟,起送 ¥15,配送 ¥2,31.265938,120.501908,07:00-23:00,120,65,商圈7,美团,骑手特快,战团3,618
478753,黑龙江省,哈尔滨市,3857,4.7,1151,382,月售1731,人均 ¥31,73.17389116233412,小吃夜宵,64分钟,起送 ¥20,免配送费,45.735082,126.594421,09:00-20:30,98,51,商圈7,糯米,极速达,战团2,1151
2427948,海南省,三亚市,3858,4.4,2133,1550,月售1000+,人均 ¥21,123.54835134898397,小吃夜宵,45分钟,起送 ¥15,夜间配送 ¥11.5,18.187111,109.622473,10:30-22:30,106,84,商圈3,美团,众包,战团1,2133
